run_id,	timestamp,random_state,n_splits,groups_key,prevalence_positive,idf_ngram_range,tfidf_max_features,tfidf_min_df,tfidf_max_df,vocab_strategy,top_k,coverage,numeric_scaler,class_weight,model,params_json,cv_mean_pr_auc,cv_std_pr_auc,cv_mean_f1,cv_std_f1,cv_mean_recall,cv_std_recall,cv_mean_precision,cv_std_precision,cv_mean_roc_auc,cv_std_roc_auc,train_time_sec,inference_time_ms_per_1k,notes,wall_clock_sec,cv_mean_accuracy,cv_std_accuracy,cv_mean_bal_accuracy,cv_std_bal_accuracy,cv_mean_mcc,cv_std_mcc
1759855077_1_RF_29,2025-10-07 23:38:43,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 800, ""max_depth"": 20.0, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6069102921541483,0.03215484352765686,0.4565449366783292,0.0363042700072339,0.34290148468377507,0.03178033172905478,0.6837730222067909,0.038497025346028786,0.8036366770125364,0.016038743112427967,45.94660577774048,342.92001724243164,,46.54190492630005,0.8100850110255052,0.016371073374802023,0.6474322605581145,0.018323375129844874,0.38788359129286565,0.04287320870642556
1759855123_1_RF_30,2025-10-07 23:38:50,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 800, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6148229299177872,0.03484177868186285,0.548867449208362,0.023840750107736442,0.576068965609575,0.031477932099937884,0.5246309668388345,0.022279115930404735,0.8057945106033138,0.011423298125455837,6.758606767654419,390.4693603515625,,7.266415119171143,0.7799076316470639,0.010845795508684837,0.7088224549894331,0.015393594342883381,0.4046418257427188,0.02770074845672726
1759855130_1_RF_31,2025-10-07 23:39:26,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 800, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6051152628642693,0.029880533138706925,0.5327609225463579,0.021627481868005456,0.5056779461252685,0.02183888830329443,0.563418066183238,0.02648989453707096,0.7998164879283096,0.014354733754423017,35.099177503585814,360.52818298339844,,35.62521409988403,0.793535685487824,0.01310524803021358,0.6932260716952304,0.013186623268559605,0.401793446580802,0.028032362789015663
1759855166_1_RF_32,2025-10-07 23:39:41,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6169258211082255,0.03633536508458418,0.45826822356932395,0.0439424636577279,0.3408212766212653,0.03789142532011198,0.7011998150596683,0.049218867205759936,0.8099778734843373,0.013097683843654374,14.618085813522338,557.7780246734619,,15.375578880310059,0.8126160410377945,0.01881076650523693,0.6485057277872583,0.021871132393164423,0.3958648245624019,0.051932103110522085
1759855181_1_RF_33,2025-10-07 23:40:45,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": NaN, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.607838872666558,0.03445277770868212,0.4491758722230971,0.041890115187762415,0.3342553627705832,0.03559817324697256,0.685740358807003,0.04894890070507779,0.805188823162904,0.016408485867975425,62.94234743118286,439.5406246185303,,63.694387912750244,0.8093063274066801,0.017981757966871213,0.6439330317600241,0.020757256355717145,0.38335243021806553,0.05016883069688189
1759855245_1_RF_34,2025-10-07 23:40:56,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": NaN, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6154392637839818,0.03517679067467067,0.5488942313564709,0.021216195051414862,0.5727220799122065,0.02528554452849122,0.5274153614334517,0.02273472922825134,0.8064766960198719,0.011725987432834211,8.730655813217163,497.8461742401123,,10.42280387878418,0.7810754677067286,0.010807049616866229,0.7084185633134484,0.012897293996927474,0.40538398018084953,0.024775113275991485
1759855256_1_RF_35,2025-10-07 23:41:43,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": NaN, ""min_samples_leaf"": 5, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6049911028490607,0.030757884402232104,0.5302444311060504,0.023247788920437253,0.5010761683863673,0.023757276387649573,0.5635602409991709,0.027686018249299272,0.7999349922125589,0.0147583045818444,46.48859639167786,422.55210876464844,,47.19836902618408,0.7933412277235886,0.013707205216317991,0.6914939500469034,0.014240157481135716,0.399577658853444,0.03003011676071601
1759855303_1_RF_36,2025-10-07 23:41:57,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": 20.0, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6105910928626521,0.036103258368274084,0.47130316717221055,0.043628957290255045,0.36624186318078766,0.04016902103696336,0.6625569759791732,0.04378299057936918,0.8000558528360597,0.011162061565252568,13.57804765701294,643.6832427978516,,14.295607805252075,0.8090144039862341,0.018551513496400166,0.6549995719999341,0.022929249439382772,0.3908389912521216,0.05106946081938786
1759855317_1_RF_37,2025-10-07 23:42:58,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": 20.0, ""min_samples_leaf"": 1, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6069835878832277,0.03279015775229611,0.4547498389220001,0.03884608176869591,0.34124896869351073,0.034487205639716155,0.6827423313945298,0.03990535385625458,0.803882473207991,0.01654683881344847,60.15638093948364,432.93776512145996,,60.86525797843933,0.809695763957994,0.01704072118564579,0.6466000710675341,0.019493361391527127,0.38622084880800434,0.045113966485303005
1759855378_1_RF_38,2025-10-07 23:43:08,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6144067215091865,0.0350462764750195,0.5493131352097127,0.022798395914556836,0.5757091755609881,0.030538456620724953,0.525842249788307,0.02233507092986554,0.8057977933878044,0.011633361456873798,9.09658989906311,530.6361198425293,,9.688036680221558,0.7803946286195358,0.01123981566844295,0.7090228163131057,0.014797061210765043,0.40544507318867795,0.02676886757969462
1759855388_1_RF_39,2025-10-07 23:43:56,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,RF,"{""n_estimators"": 1000, ""max_depth"": 20.0, ""min_samples_leaf"": 5, ""max_features"": ""0.7"", ""class_weight"": ""balanced""}",0.6050246004314042,0.0300408769463209,0.5323829476890755,0.023795038468346887,0.5052534435332812,0.02465882410290385,0.5630327165950578,0.026840192252187485,0.7997964371315842,0.014656416187436275,48.16611881256104,449.79405403137207,,48.85919785499573,0.7934383145504691,0.013441686791278098,0.6930125058642014,0.014665478858977342,0.40134382267104635,0.030289950646046802
1759855436_1_MLP_0,2025-10-07 23:43:58,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.0001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.634025495517938,0.021150283598432768,0.44704838176056666,0.04419240007367025,0.31865583030956257,0.04610737052143626,0.7623700332223857,0.041075244894116805,0.8064846437306153,0.008642632742674622,1.0238334655761718,52.16231346130371,,1.476639986038208,0.8175822921334335,0.015458353690607508,0.6440300618593282,0.021336828758326844,0.40998542868509763,0.03807693501289273
1759855438_1_MLP_1,2025-10-07 23:43:59,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.0001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.634025495517938,0.021150283598432768,0.44704838176056666,0.04419240007367025,0.31865583030956257,0.04610737052143626,0.7623700332223857,0.041075244894116805,0.8064846437306153,0.008642632742674622,0.9273811340332031,49.5793342590332,,1.3787829875946045,0.8175822921334335,0.015458353690607508,0.6440300618593282,0.021336828758326844,0.40998542868509763,0.03807693501289273
1759855439_1_MLP_2,2025-10-07 23:44:01,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6341301386637398,0.021262699301837374,0.45812547179209273,0.05269757641876297,0.33295724136099414,0.052513170397465676,0.7442544320548069,0.014920758843797203,0.8090097258211891,0.006151468230603377,1.0264326095581056,55.031490325927734,,1.2450592517852783,0.8180669686552676,0.01616795841760313,0.6492754796779872,0.0251560222187915,0.4120718547548658,0.04536074162183537
1759855441_1_MLP_3,2025-10-07 23:44:02,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6341301386637398,0.021262699301837374,0.45812547179209273,0.05269757641876297,0.33295724136099414,0.052513170397465676,0.7442544320548069,0.014920758843797203,0.8090097258211891,0.006151468230603377,1.0743903636932373,56.38594627380371,,1.3238461017608643,0.8180669686552676,0.01616795841760313,0.6492754796779872,0.0251560222187915,0.4120718547548658,0.04536074162183537
1759855442_1_MLP_4,2025-10-07 23:44:03,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.01, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6386775367273357,0.022826502634804555,0.4702842807085463,0.04739204146987395,0.3452779487679867,0.04900226607500887,0.7462171197234051,0.017095588149632173,0.8117877963935178,0.007534337905279573,1.1915632724761962,63.8810157775879,,1.4778809547424316,0.8202082300701917,0.013788149477703954,0.6547750897928748,0.022824230563302145,0.42129629583026185,0.03941599977208286
1759855443_1_MLP_5,2025-10-07 23:44:05,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""64"", ""alpha"": 0.01, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6386775367273357,0.022826502634804555,0.4702842807085463,0.04739204146987395,0.3452779487679867,0.04900226607500887,0.7462171197234051,0.017095588149632173,0.8117877963935178,0.007534337905279573,1.1847333908081055,54.69365119934082,,1.502100944519043,0.8202082300701917,0.013788149477703954,0.6547750897928748,0.022824230563302145,0.42129629583026185,0.03941599977208286
1759855445_1_MLP_6,2025-10-07 23:44:07,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.0001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6306231226055755,0.052676823508196295,0.4704041342922576,0.06464561028861197,0.346824265094288,0.060508912749607936,0.7399183092427922,0.04759214419666105,0.8047025547616364,0.025053800768628256,1.2785349845886231,50.79317092895508,,1.8433327674865723,0.8198195515001812,0.01927337081274992,0.6553457586661219,0.030947278884826887,0.4198728140392955,0.06322406932717921
1759855447_1_MLP_7,2025-10-07 23:44:09,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.0001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6306231226055755,0.052676823508196295,0.4704041342922576,0.06464561028861197,0.346824265094288,0.060508912749607936,0.7399183092427922,0.04759214419666105,0.8047025547616364,0.025053800768628256,1.2991230964660645,56.92629814147949,,1.9289770126342773,0.8198195515001812,0.01927337081274992,0.6553457586661219,0.030947278884826887,0.4198728140392955,0.06322406932717921
1759855449_1_MLP_8,2025-10-07 23:44:10,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6309217630859689,0.05218850157488498,0.46565144019808713,0.0613736700343497,0.34221780999902907,0.06135977927574076,0.743628106748196,0.060516643226284826,0.8044375941441728,0.02458325056903923,1.3542141914367676,56.97183609008789,,1.8477842807769775,0.818943733579818,0.018371457528007142,0.6532540284146139,0.0298713345895695,0.4176156135914475,0.059882650281645335
1759855450_1_MLP_9,2025-10-07 23:44:12,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6309217630859689,0.05218850157488498,0.46565144019808713,0.0613736700343497,0.34221780999902907,0.06135977927574076,0.743628106748196,0.060516643226284826,0.8044375941441728,0.02458325056903923,1.3828954219818115,57.79261589050293,,1.82063889503479,0.818943733579818,0.018371457528007142,0.6532540284146139,0.0298713345895695,0.4176156135914475,0.059882650281645335
1759855452_1_MLP_10,2025-10-07 23:44:14,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.01, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6201997753433133,0.053179752705916676,0.4610898483608311,0.06495975923413479,0.33679256204802743,0.05980202625429086,0.7393318382275926,0.051473378301174384,0.7986761387438157,0.02623604834268779,1.1808368682861328,55.89628219604492,,1.8028757572174072,0.8183581343248697,0.01886620378834718,0.6508402433872135,0.031002416331511892,0.41285670949759934,0.06444832282177329
1759855454_1_MLP_11,2025-10-07 23:44:16,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128"", ""alpha"": 0.01, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6201997753433133,0.053179752705916676,0.4610898483608311,0.06495975923413479,0.33679256204802743,0.05980202625429086,0.7393318382275926,0.051473378301174384,0.7986761387438157,0.02623604834268779,1.2799142837524413,53.163719177246094,,1.878067970275879,0.8183581343248697,0.01886620378834718,0.6508402433872135,0.031002416331511892,0.41285670949759934,0.06444832282177329
1759855456_1_MLP_12,2025-10-07 23:44:18,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.0001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6408503071650453,0.018556808098755147,0.5008068067341681,0.028113183376711783,0.38568903879379,0.02798347313564685,0.7151267170480569,0.02405102489350206,0.8095153440508482,0.008710550861987106,1.8213833332061768,82.26070404052734,,2.2546002864837646,0.8212794527128858,0.011392771467189164,0.6696154605074622,0.014721441742663002,0.4324482893688698,0.02975687091233522
1759855458_1_MLP_13,2025-10-07 23:44:20,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.0001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6408503071650453,0.018556808098755147,0.5008068067341681,0.028113183376711783,0.38568903879379,0.02798347313564685,0.7151267170480569,0.02405102489350206,0.8095153440508482,0.008710550861987106,1.7753506660461427,68.64142417907715,,2.206264019012451,0.8212794527128858,0.011392771467189164,0.6696154605074622,0.014721441742663002,0.4324482893688698,0.02975687091233522
1759855460_1_MLP_14,2025-10-07 23:44:23,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.001, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6545588194217677,0.025442293073992386,0.5241522675106334,0.03963627586599425,0.4155944109950943,0.05178227509501191,0.7169976438516775,0.02599876386430984,0.8150936771193802,0.008130735476188762,1.8587037563323974,63.660430908203125,,2.2398412227630615,0.8253687498610907,0.013819992985489,0.6827891629211901,0.023177039176693767,0.4517027178550171,0.036743801751184295
1759855463_1_MLP_15,2025-10-07 23:44:25,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.001, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.6545588194217677,0.025442293073992386,0.5241522675106334,0.03963627586599425,0.4155944109950943,0.05178227509501191,0.7169976438516775,0.02599876386430984,0.8150936771193802,0.008130735476188762,1.6819037914276123,59.68623161315918,,2.060654878616333,0.8253687498610907,0.013819992985489,0.6827891629211901,0.023177039176693767,0.4517027178550171,0.036743801751184295
1759855465_1_MLP_16,2025-10-07 23:44:27,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.01, ""max_iter"": 200, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.649531746208502,0.03230708032322679,0.5085210410185402,0.06135532524996308,0.39540699277844593,0.06886993100963795,0.725975596229529,0.02515645156998797,0.81186712103008,0.013608429154871243,1.992212438583374,63.297080993652344,,2.553823947906494,0.8241042063569782,0.01906566034133534,0.6751941114977777,0.03202704072044767,0.4436866880322163,0.05404036562424757
1759855467_1_MLP_17,2025-10-07 23:44:30,42,5,file_id,0.23284337583957948,1-2,2000,5,0.95,none,nan,nan,standard,balanced,MLP,"{""hidden_layer_sizes"": ""128,64"", ""alpha"": 0.01, ""max_iter"": 500, ""activation"": ""relu"", ""early_stopping"": true, ""validation_fraction"": 0.1}",0.649531746208502,0.03230708032322679,0.5085210410185402,0.06135532524996308,0.39540699277844593,0.06886993100963795,0.725975596229529,0.02515645156998797,0.81186712103008,0.013608429154871243,2.049970865249634,68.89147758483887,,2.7126588821411133,0.8241042063569782,0.01906566034133534,0.6751941114977777,0.03202704072044767,0.4436866880322163,0.05404036562424757
1759855470_2_LR_0,2025-10-07 23:44:31,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.05, ""max_iter"": 500, ""solver"": ""saga""}",0.548234906008763,0.03128262791998713,0.5223346213504223,0.018613289101525928,0.6642142644934667,0.04553428645531198,0.4312267118894585,0.012168205386917966,0.7667625717068598,0.012119993993578005,1.2635517597198487,72.24688529968262,,1.4047820568084717,0.7179016883546112,0.012341498355595129,0.6989564562952338,0.01303419975725364,0.35107026265020846,0.01926550697255662
1759855471_2_LR_1,2025-10-07 23:44:34,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.05, ""max_iter"": 1000, ""solver"": ""saga""}",0.548627807078789,0.03127957391592285,0.5222832366635053,0.018536877849644154,0.6654517583429008,0.04553988844527607,0.430659707985343,0.012412325411813047,0.7669809239236003,0.01209370208313087,2.493824815750122,63.408660888671875,,2.6636600494384766,0.7173176992280225,0.012351116621410512,0.6990061764602391,0.012718654584034553,0.3509289798532459,0.01874163938142235
1759855474_2_LR_2,2025-10-07 23:44:35,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.1, ""max_iter"": 500, ""solver"": ""saga""}",0.5641247349809542,0.030574706634766673,0.5255485423697914,0.01766344967891613,0.673004734470861,0.042139308890688995,0.43172598208728896,0.011170243201718432,0.7725763107496919,0.011721041827063667,1.264675760269165,69.12178993225098,,1.388498067855835,0.7178047908271661,0.010029354840842886,0.7019652084405209,0.011762005460903793,0.3553617962791332,0.017202273050912455
1759855475_2_LR_3,2025-10-07 23:44:38,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.1, ""max_iter"": 1000, ""solver"": ""saga""}",0.5644669989697337,0.030603040278910896,0.5255635871453673,0.01821242031035718,0.674242228320295,0.04223379861336238,0.43121961170735174,0.011750965130325966,0.7727093658066428,0.011693794388169317,2.2932605743408203,62.87560462951661,,2.4072561264038086,0.7173181726840243,0.009700112990724062,0.7020798320899214,0.011975988366261141,0.3553250978915744,0.01778194589508736
1759855478_2_LR_4,2025-10-07 23:44:39,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.2, ""max_iter"": 500, ""solver"": ""saga""}",0.5763028055538442,0.029761503498927006,0.5266032684632215,0.017422978620432954,0.677771786579022,0.03842781356695571,0.4311245879845079,0.013240606975533272,0.7760053372131248,0.011483393086592507,1.0815701961517334,58.89873504638672,,1.202035903930664,0.7169283571190125,0.00924449973421833,0.7031055677768215,0.011031827040521783,0.35664567633144884,0.016849632687366438
1759855479_2_LR_5,2025-10-07 23:44:41,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.2, ""max_iter"": 1000, ""solver"": ""saga""}",0.5764509476721699,0.029769207220251486,0.5262551104699403,0.017227954237703257,0.677771786579022,0.03842781356695571,0.43066287828860983,0.01304269155306267,0.7760503966833271,0.011467038976260351,2.067857360839844,59.07702445983887,,2.185497999191284,0.7165390626229358,0.009024267321064849,0.7028523200084724,0.01081280558844247,0.3561208722447543,0.016373096457124637
1759855481_2_LR_6,2025-10-07 23:44:42,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.5, ""max_iter"": 500, ""solver"": ""saga""}",0.5870180270489843,0.028848855255537924,0.5248053651267324,0.016783629702947337,0.6766838835812754,0.037475359476981746,0.42908160689586305,0.011825520018291692,0.7781321355249079,0.011447087722198837,0.5431442260742188,55.6551456451416,,0.6712093353271484,0.7152730507230578,0.010360919943722888,0.7016629744048282,0.012283978099940087,0.3538144960404449,0.018794881668859287
1759855482_2_LR_7,2025-10-07 23:44:43,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 0.5, ""max_iter"": 1000, ""solver"": ""saga""}",0.5870180270489843,0.028848855255537924,0.5248053651267324,0.016783629702947337,0.6766838835812754,0.037475359476981746,0.42908160689586305,0.011825520018291692,0.7781321355249079,0.011447087722198837,0.5445236682891845,62.79134750366211,,0.6931629180908203,0.7152730507230578,0.010360919943722888,0.7016629744048282,0.012283978099940087,0.3538144960404449,0.018794881668859287
1759855483_2_LR_8,2025-10-07 23:44:44,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 1.0, ""max_iter"": 500, ""solver"": ""saga""}",0.5916610741640058,0.02803249039664453,0.5252339480117543,0.016771615331649902,0.6782355846011983,0.03602251830601627,0.4290227409394346,0.012733188904973764,0.7787734624980484,0.011543207324747088,1.0646536827087403,62.4751091003418,,1.2734918594360352,0.7150782139451247,0.01031801629117879,0.7020592841397723,0.011142869743092853,0.354370319662248,0.01740633057836752
1759855484_2_LR_9,2025-10-07 23:44:45,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 1.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5916610741640058,0.02803249039664453,0.5252339480117543,0.016771615331649902,0.6782355846011983,0.03602251830601627,0.4290227409394346,0.012733188904973764,0.7787734624980484,0.011543207324747088,1.0972160339355468,60.700082778930664,,1.275230884552002,0.7150782139451247,0.01031801629117879,0.7020592841397723,0.011142869743092853,0.354370319662248,0.01740633057836752
1759855485_2_LR_10,2025-10-07 23:44:47,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 2.0, ""max_iter"": 500, ""solver"": ""saga""}",0.5936285739044865,0.02740594317990132,0.5252755111028682,0.016887857694754597,0.6798480147520566,0.037136443272516285,0.4284688472751486,0.012711842289212533,0.7790736550154734,0.011640988017445382,1.254280185699463,68.04628372192383,,1.3612079620361328,0.7144941774360622,0.009721915636493989,0.702232900273711,0.010799395697174545,0.35442927129089985,0.01668354063953577
1759855487_2_LR_11,2025-10-07 23:44:49,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 2.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5936341094341121,0.027408884834657816,0.5252755111028682,0.016887857694754597,0.6798480147520566,0.037136443272516285,0.4284688472751486,0.012711842289212533,0.7790798091431912,0.011646527759963667,1.7722600460052491,55.50413131713867,,2.0298943519592285,0.7144941774360622,0.009721915636493989,0.702232900273711,0.010799395697174545,0.35442927129089985,0.01668354063953577
1759855489_2_LR_12,2025-10-07 23:44:50,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 5.0, ""max_iter"": 500, ""solver"": ""saga""}",0.594582085497474,0.027280750037320355,0.5249560619235499,0.01669834021292157,0.68031627783226,0.03710146623199628,0.42785950141760215,0.01246715842401379,0.7792461498147645,0.011773054911533765,1.3042142868041993,123.20871353149414,,1.4722161293029785,0.7139101410652755,0.010293176102889177,0.7020199362250585,0.011144268910431477,0.35389450941059863,0.017174529622560497
1759855490_2_LR_13,2025-10-07 23:44:53,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l2"", ""C"": 5.0, ""max_iter"": 1000, ""solver"": ""saga""}",0.5945977917789917,0.0273224156007445,0.5250422721876902,0.016699563067259976,0.68031627783226,0.03710146623199628,0.4279734311016252,0.01245833698727614,0.7792692304979122,0.011805591725987408,2.415145921707153,71.54641151428223,,2.541195869445801,0.7140075120487224,0.01033467381290851,0.7020830277077084,0.011164692977952062,0.3540248940334369,0.017210146796126622
1759855493_2_LR_14,2025-10-07 23:44:54,42,5,file_id,0.23284337583957948,1-2,5000,3,0.95,none,nan,nan,standard,balanced,LR,"{""penalty"": ""l1"", ""C"": 0.05, ""max_iter"": 500, ""solver"": ""saga""}",0.543561925915998,0.029663768073878022,0.5110343629891277,0.017084579658094744,0.6453598425128433,0.047814962829773155,0.42409491001740685,0.010433089577568931,0.7598811795813517,0.011391470650959508,1.3673176288604736,60.07862091064453,,1.6029791831970215,0.7132293970195815,0.014491824151738202,0.6893171683243895,0.012170768908525182,0.33509991087623514,0.016812731433424228
